customer_id,last_purchase,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment
17398,2011-08-17 09:48:00,3,653.38,115,2,4,3,9,At risk
12589,2011-11-11 10:19:00,2,646.68,29,4,2,3,9,Potential loyalists
15651,2011-11-03 08:41:00,3,646.3,37,3,3,3,9,Needs attention
17312,2011-07-24 11:52:00,3,644.3,139,2,4,3,9,At risk
18160,2011-10-13 15:50:00,2,638.0600000000001,58,3,3,3,9,Needs attention
14754,2011-10-26 12:01:00,2,638.05,45,3,3,3,9,Needs attention
14128,2011-10-10 12:00:00,2,637.5,61,3,3,3,9,Needs attention
17985,2011-11-17 14:24:00,1,634.95,23,4,2,3,9,Potential loyalists
16306,2011-05-10 12:12:00,6,632.27,214,1,5,3,9,At risk
15244,2011-10-05 13:19:00,2,631.57,66,3,3,3,9,Needs attention
13046,2011-11-09 08:36:00,2,629.31,31,4,2,3,9,Potential loyalists
13525,2011-11-25 12:01:00,2,628.78,15,4,2,3,9,Potential loyalists
15768,2011-08-16 10:48:00,3,621.8299999999999,116,2,4,3,9,At risk
14529,2011-10-10 15:27:00,3,620.04,61,3,3,3,9,Needs attention
13301,2011-08-28 11:25:00,4,618.09,104,2,4,3,9,At risk
14636,2011-11-03 16:12:00,2,609.85,37,3,3,3,9,Needs attention
16732,2011-11-08 09:54:00,1,603.75,32,4,2,3,9,Potential loyalists
14609,2011-09-28 12:54:00,4,601.56,73,2,4,3,9,At risk
16654,2011-07-21 15:23:00,4,601.27,142,2,4,3,9,At risk
18232,2011-09-19 11:49:00,4,592.97,82,2,4,3,9,At risk
14692,2011-07-25 15:08:00,4,591.55,138,2,4,3,9,At risk
15624,2011-08-15 11:38:00,4,588.13,117,2,4,3,9,At risk
12384,2011-11-11 08:39:00,2,585.27,29,4,2,3,9,Potential loyalists
13557,2011-11-11 15:24:00,2,584.06,29,4,2,3,9,Potential loyalists
15762,2011-10-05 16:15:00,2,583.75,66,3,3,3,9,Needs attention
16906,2011-09-19 11:49:00,4,579.77,82,2,4,3,9,At risk
13487,2011-10-13 12:07:00,3,575.4,58,3,3,3,9,Needs attention
15339,2011-10-04 12:51:00,2,574.07,67,3,3,3,9,Needs attention
12879,2011-10-26 12:24:00,3,573.22,45,3,3,3,9,Needs attention
13816,2011-11-16 08:38:00,2,571.6700000000001,24,4,2,3,9,Potential loyalists
17616,2011-06-19 10:11:00,3,571.1999999999999,174,2,4,3,9,At risk
15821,2011-10-26 15:48:00,2,570.96,45,3,3,3,9,Needs attention
15315,2011-10-06 12:51:00,2,570.5,65,3,3,3,9,Needs attention
14592,2011-11-04 16:35:00,3,570.46,36,3,3,3,9,Needs attention
16667,2011-10-02 15:26:00,2,570.13,69,3,3,3,9,Needs attention
17897,2011-06-20 11:23:00,3,566.6,173,2,4,3,9,At risk
14177,2011-09-14 15:11:00,4,559.41,87,2,4,3,9,At risk
15068,2011-10-24 14:47:00,2,553.36,47,3,3,3,9,Needs attention
14997,2011-10-24 13:28:00,3,546.1999999999999,47,3,3,3,9,Needs attention
16475,2011-09-12 14:37:00,4,544.3,89,2,4,3,9,At risk
13617,2011-10-30 13:50:00,3,544.18,41,3,3,3,9,Needs attention
16927,2011-08-16 11:10:00,3,543.05,116,2,4,3,9,At risk
17447,2011-10-30 14:18:00,2,541.53,41,3,3,3,9,Needs attention
13812,2011-10-28 14:27:00,3,539.0,43,3,3,3,9,Needs attention
15469,2011-10-20 16:21:00,2,538.55,51,3,3,3,9,Needs attention
15539,2011-12-02 13:36:00,1,538.46,8,5,1,3,9,Needs attention
15535,2011-06-19 16:02:00,4,536.4,174,2,4,3,9,At risk
12479,2011-11-28 13:26:00,1,527.2,12,5,1,3,9,Needs attention
18252,2011-10-20 12:43:00,2,526.67,51,3,3,3,9,Needs attention
17429,2011-08-03 13:22:00,3,524.9200000000001,129,2,4,3,9,At risk
18017,2011-09-19 16:15:00,3,523.0,82,2,4,3,9,At risk
15030,2011-09-29 10:50:00,2,518.28,72,3,3,3,9,Needs attention
18205,2011-11-03 13:22:00,2,517.36,37,3,3,3,9,Needs attention
12904,2011-11-21 14:34:00,2,509.58,19,4,2,3,9,Potential loyalists
15721,2011-11-28 12:14:00,1,507.08,12,5,1,3,9,Needs attention
12991,2011-11-16 15:34:00,2,503.76,24,4,2,3,9,Potential loyalists
14681,2011-09-29 15:52:00,3,498.95,72,3,3,3,9,Needs attention
15018,2011-11-01 12:47:00,3,496.21000000000004,39,3,3,3,9,Needs attention
17361,2011-10-21 15:43:00,3,488.2,50,3,4,2,9,Loyal
17453,2011-11-22 09:42:00,2,486.71999999999997,18,4,3,2,9,Potential loyalists
15287,2011-11-17 15:34:00,2,486.69,23,4,3,2,9,Potential loyalists
16999,2011-11-16 13:53:00,2,484.82,24,4,3,2,9,Potential loyalists
17555,2011-11-20 12:22:00,2,483.26,20,4,3,2,9,Potential loyalists
16768,2011-10-23 10:38:00,3,478.09000000000003,48,3,4,2,9,Loyal
13092,2011-09-30 11:18:00,5,477.83,71,3,4,2,9,Loyal
14853,2011-11-15 16:56:00,2,475.8,25,4,3,2,9,Potential loyalists
17964,2011-11-08 10:44:00,2,471.7,32,4,3,2,9,Potential loyalists
15963,2011-11-20 11:33:00,2,470.76,20,4,3,2,9,Potential loyalists
13171,2011-11-18 10:27:00,3,468.41,22,4,3,2,9,Potential loyalists
14335,2011-11-23 13:41:00,2,468.26,17,4,3,2,9,Potential loyalists
14205,2011-11-23 10:55:00,2,466.7,17,4,3,2,9,Potential loyalists
16824,2011-11-24 12:38:00,2,460.64,16,4,3,2,9,Potential loyalists
16589,2011-09-29 14:50:00,3,459.24,72,3,4,2,9,Loyal
12375,2011-11-29 10:36:00,2,457.5,11,5,2,2,9,Potential loyalists
14157,2011-11-20 11:32:00,2,432.88,20,4,3,2,9,Potential loyalists
18034,2011-11-18 12:22:00,2,422.88,22,4,3,2,9,Potential loyalists
15967,2011-11-16 15:41:00,2,418.83,24,4,3,2,9,Potential loyalists
17483,2011-10-05 13:10:00,3,414.04,66,3,4,2,9,Loyal
15186,2011-11-25 14:58:00,2,411.41,15,4,3,2,9,Potential loyalists
12990,2011-11-08 13:01:00,3,409.5,32,4,3,2,9,Potential loyalists
16399,2011-11-20 16:12:00,2,408.57,20,4,3,2,9,Potential loyalists
15184,2011-11-10 13:41:00,2,406.76,30,4,3,2,9,Potential loyalists
18036,2011-11-07 14:40:00,3,405.62,33,3,4,2,9,Loyal
17379,2011-11-28 13:56:00,1,404.66,12,5,2,2,9,Potential loyalists
12498,2011-11-18 12:53:00,3,403.70000000000005,22,4,3,2,9,Potential loyalists
13255,2011-11-30 13:14:00,2,399.51,10,5,2,2,9,Potential loyalists
15522,2011-11-07 11:26:00,2,398.84,33,4,3,2,9,Potential loyalists
15429,2011-11-13 12:28:00,2,397.35,27,4,3,2,9,Potential loyalists
17936,2011-12-04 13:32:00,1,389.84,6,5,2,2,9,Potential loyalists
17357,2011-11-15 16:30:00,2,388.14,25,4,3,2,9,Potential loyalists
15048,2011-10-05 14:55:00,4,384.05,66,3,4,2,9,Loyal
13657,2011-11-29 12:32:00,2,382.14,11,5,2,2,9,Potential loyalists
16343,2011-11-23 17:45:00,2,370.47999999999996,17,4,3,2,9,Potential loyalists
17911,2011-11-30 14:52:00,1,366.23,10,5,2,2,9,Potential loyalists
17432,2011-11-21 17:33:00,2,365.76,19,4,3,2,9,Potential loyalists
15949,2011-11-23 09:09:00,2,364.72,17,4,3,2,9,Potential loyalists
17330,2011-11-17 08:56:00,2,363.9,23,4,3,2,9,Potential loyalists
15872,2011-11-25 11:55:00,2,360.93,15,4,3,2,9,Potential loyalists
13780,2011-12-02 13:49:00,2,360.01,8,5,2,2,9,Potential loyalists
17025,2011-10-10 09:06:00,3,357.77,61,3,4,2,9,Loyal
18040,2011-11-20 14:20:00,2,357.20000000000005,20,4,3,2,9,Potential loyalists
13173,2011-12-05 15:51:00,2,353.65,5,5,2,2,9,Potential loyalists
13068,2011-11-29 15:00:00,2,344.0,11,5,2,2,9,Potential loyalists
18081,2011-11-03 16:30:00,3,343.45,37,3,4,2,9,Loyal
17917,2011-10-25 13:20:00,3,341.28,46,3,4,2,9,Loyal
17914,2011-12-06 11:58:00,1,336.43,4,5,2,2,9,Potential loyalists
17384,2011-11-20 15:48:00,2,336.4,20,4,3,2,9,Potential loyalists
16593,2011-10-20 12:41:00,3,330.03,51,3,4,2,9,Loyal
16855,2011-11-16 12:03:00,2,328.4,24,4,3,2,9,Potential loyalists
14987,2011-11-24 09:59:00,2,326.4,16,4,3,2,9,Potential loyalists
16386,2011-11-11 12:28:00,2,317.2,29,4,3,2,9,Potential loyalists
15163,2011-11-21 13:10:00,2,304.47,19,4,3,2,9,Potential loyalists
13083,2011-12-05 15:01:00,2,303.75,5,5,2,2,9,Potential loyalists
17163,2011-11-18 08:57:00,2,293.1,22,4,3,2,9,Potential loyalists
13502,2011-11-23 10:39:00,3,292.0,17,4,3,2,9,Potential loyalists
17081,2011-11-14 12:56:00,2,290.16,26,4,3,2,9,Potential loyalists
14784,2011-11-13 13:30:00,2,289.99,27,4,3,2,9,Potential loyalists
17080,2011-11-17 12:59:00,2,287.62,23,4,3,2,9,Potential loyalists
17760,2011-11-18 10:56:00,2,287.59,22,4,3,2,9,Potential loyalists
16557,2011-11-15 14:04:00,2,281.85,25,4,3,2,9,Potential loyalists
13606,2011-11-10 17:46:00,3,280.53999999999996,30,4,3,2,9,Potential loyalists
15355,2011-11-10 13:44:00,2,277.05,30,4,3,2,9,Potential loyalists
14508,2011-11-17 19:48:00,2,276.42,23,4,3,2,9,Potential loyalists
13058,2011-11-15 12:43:00,3,271.40000000000003,25,4,3,2,9,Potential loyalists
12962,2011-12-02 15:55:00,2,266.39,8,5,2,2,9,Potential loyalists
14765,2011-11-10 19:53:00,3,254.11,30,4,3,2,9,Potential loyalists
13404,2011-12-08 15:37:00,2,252.49,2,5,2,2,9,Potential loyalists
17155,2011-11-22 12:38:00,2,251.70000000000002,18,4,3,2,9,Potential loyalists
16024,2011-11-27 13:26:00,1,251.24,13,5,2,2,9,Potential loyalists
18005,2011-12-06 11:51:00,2,249.72,4,5,3,1,9,Potential loyalists
14658,2011-12-04 15:35:00,2,247.15,6,5,3,1,9,Potential loyalists
15690,2011-12-05 15:59:00,2,239.76,5,5,3,1,9,Potential loyalists
18030,2011-12-05 16:37:00,2,230.64999999999998,5,5,3,1,9,Potential loyalists
18101,2011-11-28 13:37:00,2,223.65,12,5,3,1,9,Potential loyalists
14960,2011-12-01 12:54:00,2,221.27,9,5,3,1,9,Potential loyalists
17436,2011-12-08 12:30:00,2,216.29999999999998,2,5,3,1,9,Potential loyalists
14385,2011-11-30 15:36:00,3,202.11,10,5,3,1,9,Potential loyalists
17772,2011-11-29 11:05:00,2,182.77,11,5,3,1,9,Potential loyalists
16620,2011-12-06 12:19:00,2,178.96,4,5,3,1,9,Potential loyalists
18282,2011-12-02 11:43:00,2,178.05,8,5,3,1,9,Potential loyalists
14287,2011-12-01 13:25:00,3,176.63,9,5,3,1,9,Potential loyalists
17737,2011-11-30 15:16:00,2,168.24,10,5,3,1,9,Potential loyalists
14354,2011-12-04 11:32:00,2,163.62,6,5,3,1,9,Potential loyalists
16852,2011-11-29 13:22:00,2,144.91000000000003,11,5,3,1,9,Potential loyalists
17468,2011-11-29 15:33:00,2,137.0,11,5,3,1,9,Potential loyalists
17852,2011-11-28 12:36:00,2,114.34,12,5,3,1,9,Potential loyalists
14836,2011-11-29 16:45:00,3,102.44999999999999,11,5,3,1,9,Potential loyalists
14785,2011-11-29 13:21:00,2,77.4,11,5,3,1,9,Potential loyalists
14865,2011-12-02 16:25:00,2,52.2,8,5,3,1,9,Potential loyalists
12590,2011-05-12 14:52:00,2,9864.26,212,1,2,5,8,Hibernating
12688,2011-08-18 08:49:00,1,4873.8099999999995,114,2,1,5,8,Hibernating
12752,2011-09-19 13:32:00,1,4366.78,82,2,1,5,8,Hibernating
12378,2011-08-02 10:34:00,1,4008.62,130,2,1,5,8,Hibernating
12755,2011-03-04 12:42:00,2,3811.95,281,1,2,5,8,Hibernating
13952,2011-05-06 09:00:00,2,3251.071,218,1,2,5,8,Hibernating
12625,2011-05-12 09:54:00,2,2683.82,212,1,2,5,8,Hibernating
17846,2011-09-15 15:20:00,1,2033.1,86,2,2,4,8,Hibernating
16698,2011-04-27 10:52:00,2,1998.0,227,1,3,4,8,At risk
12424,2011-06-30 12:06:00,2,1760.96,163,2,2,4,8,Hibernating
13763,2011-10-07 15:13:00,1,1714.96,64,3,1,4,8,Needs attention
15947,2011-09-18 10:46:00,1,1708.24,83,2,2,4,8,Hibernating
16902,2011-08-15 14:17:00,1,1706.88,117,2,2,4,8,Hibernating
14245,2011-05-04 08:40:00,2,1693.45,220,1,3,4,8,At risk
12635,2011-09-11 11:04:00,2,1689.18,90,2,2,4,8,Hibernating
12398,2011-10-25 10:27:00,1,1635.6599999999999,46,3,1,4,8,Needs attention
14442,2011-05-19 11:36:00,2,1589.82,205,1,3,4,8,At risk
12607,2011-10-10 16:06:00,1,1579.51,61,3,1,4,8,Needs attention
13814,2011-09-08 13:48:00,2,1579.12,93,2,2,4,8,Hibernating
16244,2011-05-12 10:18:00,2,1522.75,212,1,3,4,8,At risk
13791,2011-08-04 11:44:00,2,1516.0,128,2,2,4,8,Hibernating
15057,2011-03-09 15:17:00,2,1489.5,276,1,3,4,8,At risk
17553,2011-08-02 10:00:00,1,1487.6,130,2,2,4,8,Hibernating
14740,2011-05-26 18:17:00,3,1448.21,198,1,3,4,8,At risk
14154,2011-04-14 16:26:00,2,1345.62,240,1,3,4,8,At risk
12516,2011-09-23 09:13:00,2,1312.06,78,2,2,4,8,Hibernating
17919,2011-09-12 13:41:00,1,1304.04,89,2,2,4,8,Hibernating
15813,2011-05-16 08:13:00,2,1303.9099999999999,208,1,3,4,8,At risk
13878,2011-10-16 12:19:00,1,1281.53,55,3,1,4,8,Needs attention
16692,2011-03-28 14:46:00,2,1276.0,257,1,3,4,8,At risk
14669,2011-04-12 11:43:00,3,1269.99,242,1,3,4,8,At risk
17037,2011-09-13 12:49:00,1,1267.32,88,2,2,4,8,Hibernating
13476,2011-06-14 12:00:00,2,1238.47,179,2,2,4,8,Hibernating
13931,2011-09-05 10:12:00,2,1237.53,96,2,2,4,8,Hibernating
12611,2011-10-18 13:12:00,1,1193.32,53,3,1,4,8,Needs attention
13744,2011-09-05 15:19:00,2,1156.36,96,2,2,4,8,Hibernating
16766,2011-03-11 15:22:00,2,1145.6,274,1,3,4,8,At risk
13819,2011-02-11 10:38:00,3,1140.35,302,1,3,4,8,At risk
14161,2011-05-08 11:41:00,3,1110.52,216,1,3,4,8,At risk
14817,2011-05-23 13:35:00,2,1110.34,201,1,3,4,8,At risk
15978,2011-09-23 15:21:00,1,1098.78,78,2,2,4,8,Hibernating
13853,2011-10-13 14:18:00,1,1090.14,58,3,1,4,8,Needs attention
16980,2011-03-29 16:36:00,2,1078.96,256,1,3,4,8,At risk
13635,2011-10-03 10:55:00,1,1071.03,68,3,1,4,8,Needs attention
17277,2011-04-26 12:47:00,2,1065.3500000000001,228,1,3,4,8,At risk
14488,2011-10-03 09:30:00,1,1064.28,68,3,1,4,8,Needs attention
12815,2011-07-15 10:21:00,2,1063.46,148,2,2,4,8,Hibernating
14465,2011-04-07 12:38:00,3,1058.6200000000001,247,1,3,4,8,At risk
12717,2011-07-11 14:47:00,2,1030.98,152,2,2,4,8,Hibernating
13253,2011-07-06 10:09:00,2,1030.4,157,2,2,4,8,Hibernating
15104,2011-05-27 12:29:00,2,1027.44,197,1,3,4,8,At risk
12739,2011-09-22 13:00:00,2,1013.04,79,2,2,4,8,Hibernating
14195,2011-05-22 10:29:00,2,1012.0,202,1,3,4,8,At risk
12446,2011-10-13 12:50:00,1,1002.3100000000001,58,3,1,4,8,Needs attention
12545,2011-09-25 13:39:00,2,1000.39,76,2,2,4,8,Hibernating
12510,2011-07-20 10:15:00,2,982.5699999999999,143,2,2,4,8,Hibernating
14920,2011-05-11 10:32:00,2,977.77,213,1,3,4,8,At risk
18194,2011-09-18 13:29:00,1,973.8399999999999,83,2,2,4,8,Hibernating
14256,2011-03-24 13:17:00,2,969.0600000000001,261,1,3,4,8,At risk
18192,2011-09-29 09:53:00,1,957.97,72,2,2,4,8,Hibernating
16584,2011-09-20 13:45:00,2,936.08,81,2,3,3,8,At risk
14532,2011-04-17 13:05:00,4,932.85,237,1,4,3,8,At risk
13805,2011-10-18 14:50:00,2,924.6,53,3,2,3,8,Needs attention
12940,2011-10-16 12:09:00,2,913.54,55,3,2,3,8,Needs attention
15364,2011-09-05 09:46:00,2,913.19,96,2,3,3,8,At risk
13038,2011-09-20 14:37:00,3,908.46,81,2,3,3,8,At risk
13662,2011-09-15 12:04:00,3,897.76,86,2,3,3,8,At risk
15079,2011-05-11 12:45:00,4,895.61,213,1,4,3,8,At risk
17704,2011-06-24 09:40:00,2,885.19,169,2,3,3,8,At risk
13037,2011-07-24 15:46:00,3,881.07,139,2,3,3,8,At risk
15653,2011-09-08 10:49:00,2,877.4399999999999,93,2,3,3,8,At risk
13566,2011-10-30 11:59:00,2,874.71,41,3,2,3,8,Needs attention
12847,2011-11-17 13:16:00,1,871.54,23,4,1,3,8,Needs attention
12694,2011-09-30 13:06:00,2,869.67,71,3,2,3,8,Needs attention
12794,2011-10-17 14:54:00,2,860.41,54,3,2,3,8,Needs attention
16037,2011-03-15 09:13:00,3,855.02,270,1,4,3,8,At risk
14803,2011-06-30 13:58:00,3,845.55,163,2,3,3,8,At risk
16644,2011-06-15 12:39:00,2,833.78,178,2,3,3,8,At risk
12781,2011-10-07 10:37:00,2,826.74,64,3,2,3,8,Needs attention
16943,2011-05-12 11:57:00,3,816.73,212,1,4,3,8,At risk
13280,2011-08-09 13:14:00,3,814.86,123,2,3,3,8,At risk
18064,2011-07-29 16:39:00,2,814.0,134,2,3,3,8,At risk
16624,2011-09-20 12:39:00,2,810.5699999999999,81,2,3,3,8,At risk
18248,2011-08-09 10:19:00,2,804.02,123,2,3,3,8,At risk
12422,2011-09-05 09:48:00,3,803.5600000000001,96,2,3,3,8,At risk
18265,2011-09-28 14:10:00,2,801.51,73,2,3,3,8,At risk
13016,2011-09-27 14:08:00,3,789.89,74,2,3,3,8,At risk
13109,2011-10-11 10:16:00,2,786.54,60,3,2,3,8,Needs attention
17695,2011-07-31 10:40:00,2,765.34,132,2,3,3,8,At risk
16036,2011-09-13 14:53:00,2,758.92,88,2,3,3,8,At risk
18104,2011-11-02 14:07:00,1,754.64,38,3,2,3,8,Needs attention
16859,2011-07-18 12:19:00,2,747.81,145,2,3,3,8,At risk
12374,2011-11-14 15:37:00,1,742.9300000000001,26,4,1,3,8,Needs attention
12603,2011-11-18 10:42:00,1,739.1999999999999,22,4,1,3,8,Needs attention
14756,2011-11-24 18:13:00,1,738.96,16,4,1,3,8,Needs attention
15045,2011-07-11 11:33:00,2,735.66,152,2,3,3,8,At risk
16491,2011-10-24 10:18:00,1,731.5,47,3,2,3,8,Needs attention
14778,2011-08-04 15:23:00,2,730.86,128,2,3,3,8,At risk
15636,2011-09-11 11:17:00,2,724.76,90,2,3,3,8,At risk
14725,2011-11-15 12:42:00,1,718.08,25,4,1,3,8,Needs attention
17029,2011-08-21 11:06:00,2,716.0,111,2,3,3,8,At risk
13169,2011-10-07 12:11:00,2,712.88,64,3,2,3,8,Needs attention
17761,2011-11-07 10:23:00,1,712.78,33,3,2,3,8,Needs attention
13416,2011-10-27 08:56:00,2,712.5,44,3,2,3,8,Needs attention
17642,2011-08-12 09:11:00,2,712.29,120,2,3,3,8,At risk
13249,2011-09-08 13:26:00,3,711.41,93,2,3,3,8,At risk
17472,2011-06-01 14:57:00,3,710.29,192,1,4,3,8,At risk
14127,2011-08-09 10:49:00,3,709.71,123,2,3,3,8,At risk
16309,2011-08-25 15:35:00,2,706.57,107,2,3,3,8,At risk
14880,2011-09-23 13:42:00,3,706.19,78,2,3,3,8,At risk
16997,2011-02-24 17:28:00,3,702.0,289,1,4,3,8,At risk
14356,2011-09-21 09:18:00,2,701.23,80,2,3,3,8,At risk
15800,2011-08-24 14:23:00,2,699.08,108,2,3,3,8,At risk
15700,2011-06-20 16:53:00,2,696.68,173,2,3,3,8,At risk
14643,2011-06-22 14:41:00,2,693.8100000000001,171,2,3,3,8,At risk
13601,2011-10-25 17:31:00,2,693.32,46,3,2,3,8,Needs attention
13023,2011-10-06 16:27:00,2,689.9,65,3,2,3,8,Needs attention
18196,2011-09-05 16:22:00,2,689.13,96,2,3,3,8,At risk
12658,2011-11-21 10:22:00,1,686.05,19,4,1,3,8,Needs attention
12942,2011-07-31 14:39:00,3,683.9,132,2,3,3,8,At risk
12838,2011-11-06 12:20:00,2,683.13,34,3,2,3,8,Needs attention
15626,2011-09-26 10:03:00,2,675.8,75,2,3,3,8,At risk
17749,2011-06-14 15:45:00,2,674.52,179,2,3,3,8,At risk
13951,2011-06-16 16:43:00,3,674.45,177,2,3,3,8,At risk
18121,2011-07-13 12:53:00,2,673.1,150,2,3,3,8,At risk
14628,2011-09-09 14:58:00,2,671.96,92,2,3,3,8,At risk
16383,2011-09-26 12:45:00,2,668.36,75,2,3,3,8,At risk
18022,2011-11-04 12:45:00,1,668.11,36,3,2,3,8,Needs attention
17105,2011-07-03 15:53:00,2,665.78,160,2,3,3,8,At risk
16056,2011-10-25 15:19:00,1,664.85,46,3,2,3,8,Needs attention
13963,2011-02-04 14:43:00,4,664.54,309,1,4,3,8,At risk
16573,2011-09-16 09:13:00,2,663.61,85,2,3,3,8,At risk
13759,2011-11-06 14:47:00,2,659.4100000000001,34,3,2,3,8,Needs attention
14818,2011-09-27 11:01:00,3,657.8,74,2,3,3,8,At risk
13049,2011-10-06 15:31:00,2,656.6800000000001,65,3,2,3,8,Needs attention
16708,2011-10-25 12:20:00,1,656.63,46,3,2,3,8,Needs attention
16127,2011-10-31 13:58:00,1,656.25,40,3,2,3,8,Needs attention
18151,2011-07-28 11:35:00,2,653.35,135,2,3,3,8,At risk
15205,2011-09-15 19:36:00,2,653.24,86,2,3,3,8,At risk
14548,2011-07-12 12:19:00,2,652.8,151,2,3,3,8,At risk
14855,2011-08-12 14:02:00,2,645.65,120,2,3,3,8,At risk
16431,2011-05-10 14:09:00,3,642.81,214,1,4,3,8,At risk
13034,2011-10-16 12:21:00,2,642.77,55,3,2,3,8,Needs attention
15384,2011-06-23 10:57:00,2,642.41,170,2,3,3,8,At risk
14481,2011-06-28 10:38:00,2,636.51,165,2,3,3,8,At risk
15829,2011-09-01 16:45:00,2,636.14,100,2,3,3,8,At risk
14021,2011-07-07 15:46:00,3,631.9,156,2,3,3,8,At risk
13539,2011-09-15 10:18:00,3,631.34,86,2,3,3,8,At risk
17990,2011-04-17 11:44:00,3,630.84,237,1,4,3,8,At risk
15402,2011-07-14 12:17:00,2,626.77,149,2,3,3,8,At risk
14382,2011-11-13 16:18:00,1,626.0699999999999,27,4,1,3,8,Needs attention
12649,2011-08-24 14:41:00,3,623.51,108,2,3,3,8,At risk
15258,2011-06-24 12:30:00,2,623.16,169,2,3,3,8,At risk
15182,2011-07-08 13:37:00,2,622.85,155,2,3,3,8,At risk
14152,2011-09-25 12:54:00,2,621.29,76,2,3,3,8,At risk
16613,2011-09-30 15:52:00,1,618.59,71,3,2,3,8,Needs attention
12596,2011-10-19 13:02:00,2,618.27,52,3,2,3,8,Needs attention
14905,2011-07-05 12:41:00,2,616.15,158,2,3,3,8,At risk
15232,2011-08-18 16:27:00,2,612.06,114,2,3,3,8,At risk
15645,2011-11-21 11:55:00,1,612.01,19,4,1,3,8,Needs attention
17849,2011-05-05 13:46:00,4,605.8000000000001,219,1,4,3,8,At risk
14133,2011-08-02 11:34:00,3,605.64,130,2,3,3,8,At risk
14323,2011-08-17 11:37:00,2,605.0600000000001,115,2,3,3,8,At risk
14675,2011-11-23 12:58:00,1,604.75,17,4,1,3,8,Needs attention
12944,2011-11-04 11:04:00,2,604.51,36,3,2,3,8,Needs attention
12556,2011-10-20 13:06:00,2,603.71,51,3,2,3,8,Needs attention
17259,2011-07-14 15:01:00,2,603.37,149,2,3,3,8,At risk
15366,2011-09-25 15:01:00,2,602.51,76,2,3,3,8,At risk
14965,2011-09-04 13:20:00,2,599.0,97,2,3,3,8,At risk
15720,2011-11-15 14:48:00,1,598.73,25,4,1,3,8,Needs attention
13959,2011-09-21 15:06:00,3,598.2,80,2,3,3,8,At risk
16788,2011-08-08 14:53:00,2,597.48,124,2,3,3,8,At risk
14645,2011-07-06 09:15:00,2,597.09,157,2,3,3,8,At risk
13276,2011-10-07 12:44:00,2,590.9300000000001,64,3,2,3,8,Needs attention
16723,2011-09-09 13:01:00,2,589.15,92,2,3,3,8,At risk
14338,2011-07-01 14:08:00,2,588.22,162,2,3,3,8,At risk
16384,2011-09-11 11:19:00,2,584.5,90,2,3,3,8,At risk
13292,2011-11-01 10:04:00,2,578.9399999999999,39,3,2,3,8,Needs attention
12601,2011-06-03 10:17:00,5,577.0600000000001,190,1,4,3,8,At risk
14176,2011-02-15 13:12:00,4,576.9000000000001,298,1,4,3,8,At risk
15830,2011-11-02 10:40:00,1,576.0,38,3,2,3,8,Needs attention
16345,2011-10-26 16:03:00,1,575.41,45,3,2,3,8,Needs attention
13405,2011-09-26 17:01:00,3,572.451,75,2,3,3,8,At risk
17265,2011-07-24 10:49:00,2,562.9,139,2,3,3,8,At risk
13946,2011-09-21 13:33:00,3,561.5699999999999,80,2,3,3,8,At risk
17955,2011-05-25 12:00:00,4,557.3,199,1,4,3,8,At risk
14891,2011-07-14 18:08:00,2,554.38,149,2,3,3,8,At risk
17674,2011-09-26 13:35:00,2,551.04,75,2,3,3,8,At risk
16031,2011-09-08 13:07:00,2,548.94,93,2,3,3,8,At risk
17520,2011-10-17 12:04:00,1,546.81,54,3,2,3,8,Needs attention
17062,2011-01-30 11:01:00,4,538.37,314,1,4,3,8,At risk
15043,2011-11-08 14:26:00,1,537.0,32,4,1,3,8,Needs attention
13000,2011-08-25 10:43:00,3,534.85,107,2,3,3,8,At risk
13217,2011-08-09 15:32:00,3,533.98,123,2,3,3,8,At risk
14265,2011-08-22 13:32:00,2,530.18,110,2,3,3,8,At risk
14002,2011-07-28 15:55:00,2,529.73,135,2,3,3,8,At risk
14463,2011-09-02 15:20:00,3,529.62,99,2,3,3,8,At risk
16602,2011-11-03 15:54:00,1,528.08,37,3,2,3,8,Needs attention
17623,2011-11-07 11:32:00,1,527.0500000000001,33,3,2,3,8,Needs attention
17712,2011-10-26 12:28:00,1,522.91,45,3,2,3,8,Needs attention
12571,2011-10-31 10:19:00,2,519.61,40,3,2,3,8,Needs attention
16955,2011-06-08 10:36:00,4,518.67,185,1,4,3,8,At risk
16650,2011-09-29 09:51:00,1,518.42,72,3,2,3,8,Needs attention
17454,2011-05-31 13:58:00,4,517.53,193,1,4,3,8,At risk
15882,2011-05-25 11:35:00,4,516.36,199,1,4,3,8,At risk
17391,2011-06-29 09:58:00,2,508.8,164,2,3,3,8,At risk
17630,2011-06-23 11:58:00,2,503.59999999999997,170,2,3,3,8,At risk
15881,2011-01-31 16:59:00,5,501.39000000000004,313,1,4,3,8,At risk
14958,2011-07-15 14:20:00,3,499.68,148,2,3,3,8,At risk
17298,2011-08-30 16:43:00,2,498.42,102,2,3,3,8,At risk
13732,2011-11-11 15:49:00,1,491.86,29,4,1,3,8,Needs attention
14236,2011-09-20 09:13:00,2,490.86,81,2,3,3,8,At risk
14396,2011-10-05 16:09:00,2,487.99,66,3,3,2,8,Needs attention
13153,2011-12-04 12:14:00,1,486.22,6,5,1,2,8,Needs attention
